Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,YrBltAndRemod,Total_sqr_footage,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1594,3.4381104434026533,5.684506656824126,18.598237927298484,0.7304631471189666,1.1943176378757767,1.5409627556327752,0.0,1.8203341036428238,2.055641538058108,14.1308990400563,14.1308990400563,0.0,1.5409627556327752,1.8203341036428238,1.5409627556327752,1.1943176378757767,1.8203341036428238,1.8203341036428238,0.0,1.8203341036428238,0.0,0.0,0.0,1.8203341036428238,0.7304631471189666,11.711845929912025,13.835525131485651,0.0,15.081377189210409,0.0,0.0,1.5409627556327752,0.0,2.2596737867230705,1.1943176378757767,1.5409627556327752,2.885846472488202,1.5409627556327752,0.0,1.5409627556327752,0.0,0.7304631471189666,0.0,0.0,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,10.272201962485878,1.1943176378757767,14.198437226858903,15.081377189210409,16.40879780602266,15.081377189210409,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1595,2.750250297485029,5.392276337227255,19.80967675936135,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.055641538058108,0.7304631471189666,14.073383820784445,14.103851511653946,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,0.0,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,11.812492076604793,11.812492076604793,0.0,0.7304631471189666,11.812492076604793,11.410720730871269,0.0,13.619457572170285,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.440268378362637,2.2596737867230705,0.7304631471189666,1.1943176378757767,0.0,0.7304631471189666,0.0,0.0,1.5409627556327752,1.5409627556327752,0.0,0.0,7.566242862974532,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.055641538058108,14.198437226858903,14.96899481494184,16.361908640561552,13.619457572170285,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1596,2.750250297485029,6.172972078519893,20.05077583997682,0.7304631471189666,0.7304631471189666,0.0,0.0,2.440268378362637,2.055641538058108,14.08945103488394,14.159321992932664,9.532407056589415,1.1943176378757767,1.1943176378757767,1.1943176378757767,1.8203341036428238,1.5409627556327752,0.0,9.870950045978935,0.7304631471189666,8.622253717854797,11.673284500279395,13.358210636946097,0.0,0.7304631471189666,12.70568354001472,11.85556549443401,0.0,14.385068757114613,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.5409627556327752,2.6025944687727294,2.2596737867230705,1.1943176378757767,2.055641538058108,14.08945103488394,1.5409627556327752,0.7304631471189666,9.118180873967548,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,6.360099839069417,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.440268378362637,14.198437226858903,16.16126121971735,16.4017547277065,15.274566790449907,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1597,3.4381104434026533,6.172972078519893,21.704788187844493,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.055641538058108,2.055641538058108,14.103851511653946,14.168747656702982,9.894095929689868,1.5409627556327752,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.0,9.558415980517164,2.2596737867230705,0.0,10.979185033174488,12.21428102996633,0.0,0.7304631471189666,12.400890969089236,12.330139071597843,0.0,14.449613828493714,0.0,0.0,1.1943176378757767,0.7304631471189666,2.055641538058108,1.1943176378757767,1.5409627556327752,3.011340243262834,2.2596737867230705,0.0,1.5409627556327752,14.103851511653946,1.5409627556327752,1.1943176378757767,10.189934126006927,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,1.5409627556327752,14.198437226858903,15.714591447430596,16.41495052256651,14.958843573749009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1598,3.2377281976988326,6.337529394588084,22.70305710421892,0.7304631471189666,0.7304631471189666,0.0,0.0,2.440268378362637,2.055641538058108,14.173451442269636,14.193765294899782,5.133567292834429,1.5409627556327752,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,1.1943176378757767,9.343376664189085,2.2596737867230705,0.0,6.221213632878419,9.853469377379465,0.0,0.7304631471189666,11.818680333426093,11.354094166792635,0.0,13.593810476913815,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.0,1.5409627556327752,14.173451442269636,1.1943176378757767,1.1943176378757767,10.132026289259763,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.2596737867230705,14.198437226858903,14.298235655655635,16.467310552929774,14.175018034740056,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1599,0.0,4.745132396064701,16.384978411011364,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,2.6025944687727294,2.055641538058108,14.165608453322646,14.165608453322646,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,0.7304631471189666,1.1943176378757767,11.32179316058309,2.2596737867230705,0.0,8.463563732298573,12.074290523848429,1.1943176378757767,0.7304631471189666,12.219759857683576,0.0,0.0,12.219759857683576,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.1943176378757767,1.8203341036428238,2.2596737867230705,0.7304631471189666,2.055641538058108,14.165608453322646,0.0,1.1943176378757767,10.732272285545115,2.055641538058108,2.055641538058108,1.1943176378757767,7.353461784034922,4.792129643835174,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,1.8203341036428238,14.198437226858903,14.207763345943876,16.44731858421769,13.823471924877206,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1600,0.0,4.745132396064701,16.384978411011364,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,2.6025944687727294,1.8203341036428238,14.165608453322646,14.165608453322646,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,0.0,1.1943176378757767,6.1236810031695965,2.2596737867230705,0.0,12.434432976329628,12.624130704124136,1.1943176378757767,0.7304631471189666,12.624130704124136,0.0,0.0,12.624130704124136,0.0,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,2.055641538058108,2.2596737867230705,0.7304631471189666,2.055641538058108,14.165608453322646,1.5409627556327752,1.1943176378757767,10.42543572335745,2.055641538058108,2.055641538058108,1.1943176378757767,6.881187323763808,6.244955797756471,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,1.5409627556327752,14.198437226858903,14.73646618927817,16.44731858421769,12.80381202379655,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1601,2.2596737867230705,5.62289923231481,19.07415084810195,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,1.1943176378757767,1.8203341036428238,14.08945103488394,14.103851511653946,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.7304631471189666,10.169007130464756,2.2596737867230705,0.0,0.0,10.169007130464756,1.8203341036428238,0.7304631471189666,10.468499910096941,0.0,0.0,10.468499910096941,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,1.8203341036428238,2.2596737867230705,0.0,1.5409627556327752,14.105448077134762,1.5409627556327752,0.7304631471189666,8.103593650252291,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,1.8203341036428238,14.198437226858903,12.181217421154953,16.370797127300204,12.181217421154953,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1602,2.750250297485029,5.357203202420049,19.518648008290146,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.2596737867230705,1.8203341036428238,14.057245761414583,14.143558628326556,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.1943176378757767,0.7304631471189666,9.087756729969003,2.2596737867230705,0.0,9.185444953830356,10.864459827352436,0.7304631471189666,0.7304631471189666,11.248813306949817,9.590598420556384,0.0,12.413831308023239,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.0,1.5409627556327752,14.103851511653946,1.5409627556327752,0.7304631471189666,10.847718285666259,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,5.559490358416789,0.0,0.0,8.103593650252291,0.0,1.5409627556327752,1.1943176378757767,0.0,1.8203341036428238,14.198437226858903,13.745011573763362,16.375234093285012,13.128913245573937,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1603,2.2596737867230705,5.859551208605442,19.330971683773697,0.0,0.7304631471189666,1.5409627556327752,0.0,1.8203341036428238,2.2596737867230705,14.01658615474822,14.103851511653946,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,11.354094166792635,11.354094166792635,1.1943176378757767,0.7304631471189666,11.987363555250518,0.0,0.0,11.987363555250518,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.0,1.5409627556327752,14.01658615474822,1.1943176378757767,0.7304631471189666,9.25112953344019,2.055641538058108,2.055641538058108,0.0,0.0,0.0,8.737598519334247,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.2596737867230705,14.198437226858903,13.695315387663454,16.33064489097022,11.987363555250518,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1604,0.0,5.133567292834429,16.29913842741391,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,2.6025944687727294,1.8203341036428238,14.189087426187385,14.19064737641105,7.944502934774821,1.1943176378757767,1.8203341036428238,0.0,1.8203341036428238,0.7304631471189666,1.1943176378757767,13.039708694883634,2.2596737867230705,0.0,8.325406294637359,13.48555093819047,0.0,0.7304631471189666,13.58276230879915,0.0,0.0,13.58276230879915,0.7304631471189666,0.7304631471189666,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,2.055641538058108,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.189087426187385,0.0,1.1943176378757767,10.396380943459564,2.055641538058108,2.055641538058108,1.1943176378757767,7.15298821355506,5.460736201340262,0.0,0.0,7.5526075857806365,0.0,1.5409627556327752,1.8203341036428238,0.0,2.055641538058108,14.198437226858903,15.746880613820617,16.474241391718202,15.510690067780661,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1605,2.885846472488202,6.337529394588084,20.27465999914219,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.6025944687727294,1.8203341036428238,14.179713812657004,14.18127774085417,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,1.1943176378757767,10.805463148214445,2.2596737867230705,0.0,9.917059938656934,12.260566653613257,0.0,0.7304631471189666,12.225229693738633,11.768842092711287,0.0,14.049149951577919,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.6025944687727294,2.2596737867230705,0.7304631471189666,2.055641538058108,14.179713812657004,1.5409627556327752,1.5409627556327752,11.300075138807955,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,5.968980585391403,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.055641538058108,14.198437226858903,15.450750678513806,16.46384071630193,14.932067344439,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1606,3.2377281976988326,6.07328940298831,19.720440029670062,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.2596737867230705,2.2596737867230705,14.146716717260457,14.146716717260457,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.0,11.066450266913,2.2596737867230705,0.0,10.580430421256926,12.748083127960149,1.8203341036428238,0.7304631471189666,12.84502328410502,0.0,0.0,12.84502328410502,0.0,0.7304631471189666,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.7304631471189666,0.7304631471189666,14.146716717260457,1.5409627556327752,1.1943176378757767,10.132026289259763,2.055641538058108,2.055641538058108,1.1943176378757767,9.558415980517164,4.2631607783924865,0.0,0.0,0.0,0.0,1.5409627556327752,0.0,6.221213632878419,2.055641538058108,14.198437226858903,14.92822677250105,16.426352399254235,14.126140415265303,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1607,3.4381104434026533,6.369066310682564,20.86239744738542,0.7304631471189666,0.7304631471189666,0.0,0.0,2.2596737867230705,1.8203341036428238,14.145138012244155,14.145138012244155,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,14.116604610212223,14.116604610212223,1.8203341036428238,0.7304631471189666,14.257108016824253,0.0,0.0,14.257108016824253,0.0,0.0,1.5409627556327752,0.0,2.055641538058108,1.1943176378757767,1.5409627556327752,2.750250297485029,2.2596737867230705,0.0,1.5409627556327752,14.145138012244155,1.5409627556327752,1.1943176378757767,11.42472157763011,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,1.5409627556327752,14.198437226858903,16.471643705645608,16.424600339806783,14.257108016824253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1608,2.055641538058108,6.404586972566442,20.574415751930015,0.7304631471189666,0.7304631471189666,0.0,0.0,2.440268378362637,1.8203341036428238,14.195323264382047,14.195323264382047,5.684506656824126,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,1.1943176378757767,6.172972078519893,2.2596737867230705,0.0,12.78301960596468,12.9591822856806,0.0,0.7304631471189666,12.981131144325028,0.0,0.0,12.981131144325028,0.7304631471189666,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.7304631471189666,2.055641538058108,14.195323264382047,0.0,1.5409627556327752,10.991229546699314,2.055641538058108,2.055641538058108,1.1943176378757767,6.65495044352145,5.285266416806648,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.055641538058108,14.198437226858903,15.120554490055829,16.48029624117102,13.147735368236399,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
